Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Ireland,IRL,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Ireland,IRL,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Ireland,IRL,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.1
Ireland,IRL,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2
Ireland,IRL,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.3
Ireland,IRL,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4
Ireland,IRL,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5
Ireland,IRL,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6
Ireland,IRL,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7
Ireland,IRL,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.8
Ireland,IRL,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9
Ireland,IRL,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4
Ireland,IRL,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1
Ireland,IRL,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2
Ireland,IRL,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3
Ireland,IRL,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4
Ireland,IRL,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.6
Ireland,IRL,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.9
Ireland,IRL,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Ireland,IRL,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6
Ireland,IRL,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6
Ireland,IRL,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
Ireland,IRL,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.9
Ireland,IRL,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.1
Ireland,IRL,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Ireland,IRL,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Ireland,IRL,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Ireland,IRL,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Ireland,IRL,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Ireland,IRL,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.4
Ireland,IRL,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7
Ireland,IRL,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.1
Ireland,IRL,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.6
Ireland,IRL,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.1
Ireland,IRL,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.6
Ireland,IRL,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9
Ireland,IRL,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1
Ireland,IRL,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.4
Ireland,IRL,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.7
Ireland,IRL,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.1
Ireland,IRL,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.7
Ireland,IRL,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.4
Ireland,IRL,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.2
Ireland,IRL,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.3
Ireland,IRL,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6
Ireland,IRL,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.8
Ireland,IRL,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18
Ireland,IRL,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.1
Ireland,IRL,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20
Ireland,IRL,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.6
Ireland,IRL,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.1
Ireland,IRL,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.4
Ireland,IRL,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.7
Ireland,IRL,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.2
Ireland,IRL,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23
Ireland,IRL,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.1
Ireland,IRL,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.5
Ireland,IRL,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.1
Ireland,IRL,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.6
Ireland,IRL,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30
Ireland,IRL,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.3
Ireland,IRL,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.5
Ireland,IRL,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.8
Ireland,IRL,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.3
Ireland,IRL,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.9
Ireland,IRL,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.9
Ireland,IRL,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3
Ireland,IRL,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.1
Ireland,IRL,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.2
Ireland,IRL,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.3
Ireland,IRL,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.4
Ireland,IRL,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.5
Ireland,IRL,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.5
Ireland,IRL,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.6
Ireland,IRL,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.7
Ireland,IRL,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.8
Ireland,IRL,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.9
Ireland,IRL,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4
Ireland,IRL,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.2
Ireland,IRL,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.4
Ireland,IRL,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.7
Ireland,IRL,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.1
Ireland,IRL,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.5
Ireland,IRL,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.9
Ireland,IRL,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.2
Ireland,IRL,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.4
Ireland,IRL,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.6
Ireland,IRL,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.6
Ireland,IRL,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.6
Ireland,IRL,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.6
Ireland,IRL,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.6
Ireland,IRL,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.7
Ireland,IRL,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.9
Ireland,IRL,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.2
Ireland,IRL,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.7
Ireland,IRL,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.1
Ireland,IRL,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.5
Ireland,IRL,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.8
Ireland,IRL,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9
Ireland,IRL,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.3
Ireland,IRL,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.6
Ireland,IRL,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10
Ireland,IRL,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.4
Ireland,IRL,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,11
Ireland,IRL,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,11.8
Ireland,IRL,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.8
Ireland,IRL,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,13.9
Ireland,IRL,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,15
Ireland,IRL,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.1
Ireland,IRL,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17
Ireland,IRL,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.7
Ireland,IRL,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.2
Ireland,IRL,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.6
Ireland,IRL,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19
Ireland,IRL,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.3
Ireland,IRL,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.8
Ireland,IRL,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,20.5
Ireland,IRL,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.5
Ireland,IRL,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.7
Ireland,IRL,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24
Ireland,IRL,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,25.3
Ireland,IRL,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26.6
Ireland,IRL,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,27.6
Ireland,IRL,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,28.6
Ireland,IRL,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,29.7
Ireland,IRL,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30.9
Ireland,IRL,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.4
Ireland,IRL,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.5
Ireland,IRL,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.6
Ireland,IRL,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.7
Ireland,IRL,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.8
Ireland,IRL,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.9
Ireland,IRL,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4
Ireland,IRL,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.1
Ireland,IRL,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.2
Ireland,IRL,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.3
Ireland,IRL,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.4
Ireland,IRL,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.5
Ireland,IRL,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.7
Ireland,IRL,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.8
Ireland,IRL,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5
Ireland,IRL,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.3
Ireland,IRL,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.6
Ireland,IRL,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.1
Ireland,IRL,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.6
Ireland,IRL,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.1
Ireland,IRL,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.5
Ireland,IRL,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.8
Ireland,IRL,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8
Ireland,IRL,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8
Ireland,IRL,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8
Ireland,IRL,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8
Ireland,IRL,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8
Ireland,IRL,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.2
Ireland,IRL,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.5
Ireland,IRL,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9
Ireland,IRL,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.5
Ireland,IRL,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.1
Ireland,IRL,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.6
Ireland,IRL,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11
Ireland,IRL,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.2
Ireland,IRL,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.5
Ireland,IRL,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.8
Ireland,IRL,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.3
Ireland,IRL,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.9
Ireland,IRL,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,13.6
Ireland,IRL,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14.6
Ireland,IRL,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15.8
Ireland,IRL,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,17.2
Ireland,IRL,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,18.6
Ireland,IRL,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,19.9
Ireland,IRL,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,21.1
Ireland,IRL,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,22.1
Ireland,IRL,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,22.9
Ireland,IRL,1973,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.4
Ireland,IRL,1972,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.7
Ireland,IRL,1971,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24
Ireland,IRL,1970,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.5
Ireland,IRL,1969,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.3
Ireland,IRL,1968,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.6
Ireland,IRL,1967,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28.2
Ireland,IRL,1966,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,30
Ireland,IRL,1965,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,31.7
Ireland,IRL,1964,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,33.4
Ireland,IRL,1963,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,34.9
Ireland,IRL,1962,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.3
Ireland,IRL,1961,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.7
Ireland,IRL,1960,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,39.5
Ireland,IRL,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.1
Ireland,IRL,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.3
Ireland,IRL,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.4
Ireland,IRL,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.6
Ireland,IRL,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.7
Ireland,IRL,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8.9
Ireland,IRL,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,9.1
